chlorophyll,mei,enso_event,sst,date,direction,speed,buoy_id,year,month,day,upwelling,week
10.191152,0.4,Neutral,14.7925,2019-06-30,323.8123048,8.583333333,M1,2019,6,30,1,5
3.2814205,0.3,Neutral,14.080999,2019-07-07,322.7587305,6.958083832,M1,2019,7,7,1,1
3.2814205,0.3,Neutral,14.080999,2019-07-14,305.7473004,5.011904762,M1,2019,7,14,1,2
3.2814205,0.3,Neutral,14.080999,2019-07-21,311.3423346,4.494047619,M1,2019,7,21,1,3
3.2814205,0.3,Neutral,14.080999,2019-07-28,320.1118964,5.767857143,M1,2019,7,28,1,4
8.440214,0.3,Neutral,14.61,2019-08-04,317.7802853,5.975757576,M1,2019,8,4,1,1
8.440214,0.3,Neutral,14.61,2019-08-11,316.7431325,5.470238095,M1,2019,8,11,1,2
8.440214,0.3,Neutral,14.61,2019-08-18,356.1193649,4.898809524,M1,2019,8,18,0,3
23.899885,0.2,Neutral,15.678749,NA,NA,NA,M1,NA,NA,NA,NA,NA
12.984947,0.3,Neutral,14.97625,NA,NA,NA,M1,NA,NA,NA,NA,NA
30.680662,0.5,Neutral,14.605,2019-11-10,327.2776304,4.08654661,M1,2019,11,10,1,2
30.680662,0.5,Neutral,14.605,2019-11-17,339.2387386,5.906051587,M1,2019,11,17,0,3
30.680662,0.5,Neutral,14.605,2019-11-24,325.352541,7.00794439,M1,2019,11,24,1,4
0.9884027,0.4,Neutral,13.431999,2019-12-01,134.9555052,9.49652433,M1,2019,12,1,0,1
0.9884027,0.4,Neutral,13.431999,2019-12-08,295.2095894,4.246726191,M1,2019,12,8,1,2
0.9884027,0.4,Neutral,13.431999,2019-12-15,77.59045505,5.995129225,M1,2019,12,15,0,3
0.9884027,0.4,Neutral,13.431999,2019-12-22,337.9989646,7.73531746,M1,2019,12,22,0,4
0.9884027,0.4,Neutral,13.431999,2019-12-29,350.7683189,6.352333664,M1,2019,12,29,0,5
0.9410438,0.3,Neutral,13.192001,2020-01-05,336.896078,6.661370407,M1,2020,1,5,0,1
0.9410438,0.3,Neutral,13.192001,2020-01-12,345.7384545,5.461507938,M1,2020,1,12,0,2
0.9410438,0.3,Neutral,13.192001,2020-01-19,61.41456635,4.605753968,M1,2020,1,19,0,3
0.9410438,0.3,Neutral,13.192001,2020-01-26,325.1368295,5.518881119,M1,2020,1,26,1,4
2.4669378,0.3,Neutral,12.744736,2020-02-02,336.1094923,8.250149552,M1,2020,2,2,0,1
2.4669378,0.3,Neutral,12.744736,2020-02-09,333.8729815,4.813731343,M1,2020,2,9,0,2
2.4669378,0.3,Neutral,12.744736,2020-02-16,331.2831076,6.273809524,M1,2020,2,16,0,3
2.4669378,0.3,Neutral,12.744736,2020-02-23,330.0216548,6.490873016,M1,2020,2,23,1,4
2.217648,0.1,Neutral,13.597307,2020-03-01,287.8873821,5.85297619,M1,2020,3,1,1,1
2.217648,0.1,Neutral,13.597307,2020-03-08,275.8726127,4.630555556,M1,2020,3,8,0,2
2.217648,0.1,Neutral,13.597307,2020-03-15,201.3925334,3.641369048,M1,2020,3,15,0,3
2.217648,0.1,Neutral,13.597307,2020-03-22,300.1055714,5.046356917,M1,2020,3,22,1,4
2.217648,0.1,Neutral,13.597307,2020-03-29,312.2802944,7.731746032,M1,2020,3,29,1,5
3.8763542,-0.1,Neutral,13.29,2020-04-05,287.0257971,4.863157895,M1,2020,4,5,1,1
3.8763542,-0.1,Neutral,13.29,2020-04-12,297.891043,4.42224429,M1,2020,4,12,1,2
3.8763542,-0.1,Neutral,13.29,2020-04-19,312.2264349,7.608946322,M1,2020,4,19,1,3
3.8763542,-0.1,Neutral,13.29,2020-04-26,325.363698,8.48968254,M1,2020,4,26,1,4
8.247176,-0.2,Neutral,13.084209,2020-05-03,324.319949,8.164647468,M1,2020,5,3,1,1
8.247176,-0.2,Neutral,13.084209,2020-05-10,263.2992811,4.672619048,M1,2020,5,10,0,2
8.247176,-0.2,Neutral,13.084209,2020-05-17,298.9419886,7.129166666,M1,2020,5,17,1,3
8.247176,-0.2,Neutral,13.084209,2020-05-24,307.8338593,5.968452381,M1,2020,5,24,1,4
8.247176,-0.2,Neutral,13.084209,2020-05-31,317.0066986,5.83654419,M1,2020,5,31,1,5
5.8538423,-0.7,La Nina,13.613124,2020-06-07,322.274659,8.066865079,M1,2020,6,7,1,1
5.8538423,-0.7,La Nina,13.613124,2020-06-14,307.9612843,5.996031746,M1,2020,6,14,1,2
5.8538423,-0.7,La Nina,13.613124,2020-06-21,261.683719,3.498015873,M1,2020,6,21,0,3
5.8538423,-0.7,La Nina,13.613124,2020-06-28,293.2392687,4.78422619,M1,2020,6,28,1,4
8.3790245,-0.9,La Nina,14.702778,2020-07-05,321.151073,8.859313077,M1,2020,7,5,1,1
8.3790245,-0.9,La Nina,14.702778,2020-07-12,206.9039768,4.524702381,M1,2020,7,12,0,2
8.3790245,-0.9,La Nina,14.702778,2020-07-19,285.9263893,3.938492063,M1,2020,7,19,0,3
8.3790245,-0.9,La Nina,14.702778,2020-07-26,304.8660232,4.843678161,M1,2020,7,26,1,4
34.65611,-1.1,La Nina,15.686563,2020-09-06,321.1406092,4.662996032,M1,2020,9,6,1,1
34.65611,-1.1,La Nina,15.686563,2020-09-13,324.4143075,4.481944444,M1,2020,9,13,1,2
34.65611,-1.1,La Nina,15.686563,2020-09-20,326.6132986,6.348313492,M1,2020,9,20,1,3
34.65611,-1.1,La Nina,15.686563,2020-09-27,318.0304991,5.05960199,M1,2020,9,27,1,4
11.407769,-1.2,La Nina,15.662499,2020-10-04,332.9876235,5.075396825,M1,2020,10,4,0,1
11.407769,-1.2,La Nina,15.662499,2020-10-11,333.5869653,5.590674603,M1,2020,10,11,0,2
11.407769,-1.2,La Nina,15.662499,2020-10-18,334.2771877,2.951878172,M1,2020,10,18,0,3
11.407769,-1.2,La Nina,15.662499,2020-10-25,324.5204316,4.072718255,M1,2020,10,25,1,4
18.640488,-1.1,La Nina,13.441956,2020-11-01,326.0842402,7.184098544,M1,2020,11,1,1,1
18.640488,-1.1,La Nina,13.441956,2020-11-08,336.4595865,5.690963256,M1,2020,11,8,0,2
18.640488,-1.1,La Nina,13.441956,2020-11-15,358.9643984,5.282043651,M1,2020,11,15,0,3
18.640488,-1.1,La Nina,13.441956,2020-11-22,342.0228686,6.515789474,M1,2020,11,22,0,4
18.640488,-1.1,La Nina,13.441956,2020-11-29,336.8312542,4.957837301,M1,2020,11,29,0,5
15.906579,-1.1,La Nina,12.197352,2020-12-06,340.0486829,5.168055556,M1,2020,12,6,0,1
15.906579,-1.1,La Nina,12.197352,2020-12-13,340.0024389,5.746825397,M1,2020,12,13,0,2
15.906579,-1.1,La Nina,12.197352,2020-12-20,17.16101987,5.527380952,M1,2020,12,20,0,3
15.906579,-1.1,La Nina,12.197352,2020-12-27,351.8299301,5.82906746,M1,2020,12,27,0,4
3.0317054,-1.2,La Nina,12.280769,2021-01-03,355.636176,4.424206349,M1,2021,1,3,0,1
3.0317054,-1.2,La Nina,12.280769,2021-01-10,343.5875491,4.886805556,M1,2021,1,10,0,2
3.0317054,-1.2,La Nina,12.280769,2021-01-17,337.0834535,6.130059524,M1,2021,1,17,0,3
3.0317054,-1.2,La Nina,12.280769,2021-01-24,262.3203461,8.0183714,M1,2021,1,24,0,4
3.0317054,-1.2,La Nina,12.280769,2021-01-31,359.9794838,6.013888889,M1,2021,1,31,0,5
11.56496,-1,La Nina,11.961471,2021-02-07,322.8254515,5.947420635,M1,2021,2,7,1,1
11.56496,-1,La Nina,11.961471,2021-02-14,324.6007008,7.412687312,M1,2021,2,14,1,2
11.56496,-1,La Nina,11.961471,2021-02-21,337.3842694,9.536047666,M1,2021,2,21,0,3
11.56496,-1,La Nina,11.961471,2021-02-28,94.4531742,4.597857143,M1,2021,2,28,0,4
6.4719954,-0.8,La Nina,11.57075,2021-03-07,282.2788999,6.508905851,M1,2021,3,7,1,1
6.4719954,-0.8,La Nina,11.57075,2021-03-14,311.5899459,6.686438355,M1,2021,3,14,1,2
6.4719954,-0.8,La Nina,11.57075,2021-03-21,327.1685213,9.097713718,M1,2021,3,21,1,3
6.4719954,-0.8,La Nina,11.57075,2021-03-28,328.5191204,5.326834171,M1,2021,3,28,1,4
26.459324,-0.9,La Nina,11.60147,2021-04-04,326.5647445,8.572619048,M1,2021,4,4,1,1
26.459324,-0.9,La Nina,11.60147,2021-04-11,311.7284991,6.652532275,M1,2021,4,11,1,2
26.459324,-0.9,La Nina,11.60147,2021-04-18,311.2672208,6.752047952,M1,2021,4,18,1,3
26.459324,-0.9,La Nina,11.60147,2021-04-25,317.0312685,7.061890548,M1,2021,4,25,1,4
4.33448,-1.1,La Nina,11.39159,2021-05-02,325.2605444,10.12093254,M1,2021,5,2,1,1
4.33448,-1.1,La Nina,11.39159,2021-05-09,300.4735934,5.776200418,M1,2021,5,9,1,2
4.33448,-1.1,La Nina,11.39159,2021-05-16,308.4820864,7.34890873,M1,2021,5,16,1,3
4.33448,-1.1,La Nina,11.39159,2021-05-23,322.3845595,8.102681232,M1,2021,5,23,1,4
4.33448,-1.1,La Nina,11.39159,2021-05-30,308.8203616,5.159623016,M1,2021,5,30,1,5
7.0876503,-1,La Nina,13.597059,2021-06-06,316.5933794,6.238690477,M1,2021,6,6,1,1
7.0876503,-1,La Nina,13.597059,2021-06-13,316.288251,6.9790674599999996,M1,2021,6,13,1,2
7.0876503,-1,La Nina,13.597059,2021-06-20,190.1407739,4.4,M1,2021,6,20,0,3
7.0876503,-1,La Nina,13.597059,2021-06-27,318.0194798,6.537040715,M1,2021,6,27,1,4
3.0225399,-1.4,La Nina,13.783,2021-07-04,315.361638,6.205357143,M1,2021,7,4,1,1
3.0225399,-1.4,La Nina,13.783,2021-07-11,317.6872933,6.181529294,M1,2021,7,11,1,2
3.0225399,-1.4,La Nina,13.783,2021-07-18,315.0269444,5.687686197,M1,2021,7,18,1,3
3.0225399,-1.4,La Nina,13.783,2021-07-25,227.2258837,2.234393638,M1,2021,7,25,0,4
6.546787,-1.3,La Nina,16.547916,2021-08-01,309.2507407,5.6816286,M1,2021,8,1,1,1
6.546787,-1.3,La Nina,16.547916,2021-08-08,289.617734,3.887785501,M1,2021,8,8,0,2
6.546787,-1.3,La Nina,16.547916,2021-08-15,273.9690109,4.835218254,M1,2021,8,15,0,3
6.546787,-1.3,La Nina,16.547916,2021-08-22,283.937562,3.929861111,M1,2021,8,22,0,4
6.546787,-1.3,La Nina,16.547916,2021-08-29,287.8971248,3.215575397,M1,2021,8,29,0,5
7.707869,-1.4,La Nina,15.96625,2021-09-05,321.6400573,6.674603175,M1,2021,9,5,1,1
7.707869,-1.4,La Nina,15.96625,2021-09-12,261.8472684,3.919642857,M1,2021,9,12,0,2
7.707869,-1.4,La Nina,15.96625,2021-09-19,305.2003236,3.62959285,M1,2021,9,19,0,3
7.707869,-1.4,La Nina,15.96625,2021-09-26,326.3184648,6.285019841,M1,2021,9,26,1,4
3.4263945,-1.5,La Nina,14.398158,2021-10-03,320.0078154,4.83694141,M1,2021,10,3,1,1
3.4263945,-1.5,La Nina,14.398158,2021-10-10,337.4129573,7.385898709,M1,2021,10,10,0,2
3.4263945,-1.5,La Nina,14.398158,2021-10-17,190.0407387,5.215674604,M1,2021,10,17,0,3
3.4263945,-1.5,La Nina,14.398158,2021-10-24,300.7718068,5.686196624,M1,2021,10,24,1,4
3.4263945,-1.5,La Nina,14.398158,2021-10-31,331.6099218,5.166765873,M1,2021,10,31,0,5
7.435782,-1.4,La Nina,14.416389,2021-11-07,339.7770459,6.810416666,M1,2021,11,7,0,1
7.435782,-1.4,La Nina,14.416389,2021-11-14,339.7817945,4.114880952,M1,2021,11,14,0,2
7.435782,-1.4,La Nina,14.416389,2021-11-21,8.988517275,5.003968254,M1,2021,11,21,0,3
7.435782,-1.4,La Nina,14.416389,2021-11-28,345.2211865,3.976939204,M1,2021,11,28,0,4
1.0363748,-1.2,La Nina,13.098751,2021-12-05,344.5366243,6.517162698,M1,2021,12,5,0,1
1.0363748,-1.2,La Nina,13.098751,2021-12-12,196.3083441,6.940773809,M1,2021,12,12,0,2
1.0363748,-1.2,La Nina,13.098751,2021-12-19,164.6986498,6.316170635,M1,2021,12,19,0,3
1.0363748,-1.2,La Nina,13.098751,2021-12-26,309.9616254,6.994035785,M1,2021,12,26,1,4
1.3254904,-1,La Nina,13.193095,2022-01-02,328.3168333,4.724726911,M1,2022,1,2,1,1
1.3254904,-1,La Nina,13.193095,2022-01-09,35.0811534,4.91857001,M1,2022,1,9,0,2
1.3254904,-1,La Nina,13.193095,2022-01-16,7.868803759,4.119761668,M1,2022,1,16,0,3
1.3254904,-1,La Nina,13.193095,2022-01-23,10.46521344,4.291964286,M1,2022,1,23,0,4
1.3254904,-1,La Nina,13.193095,2022-01-30,351.0992536,7.020953327,M1,2022,1,30,0,5
9.923646,-1,La Nina,12.7858715,2022-02-06,349.3786967,4.316051845,M1,2022,2,6,0,1
9.923646,-1,La Nina,12.7858715,2022-02-13,338.2001357,6.066666667,M1,2022,2,13,0,2
9.923646,-1,La Nina,12.7858715,2022-02-20,339.1811786,7.425297619,M1,2022,2,20,0,3
9.923646,-1,La Nina,12.7858715,2022-02-27,333.7035671,6.460218254,M1,2022,2,27,0,4
11.9681635,-1.3,La Nina,11.6735,2022-03-06,331.8146613,6.570506454,M1,2022,3,6,0,1
11.9681635,-1.3,La Nina,11.6735,2022-03-13,333.1248677,5.460873884,M1,2022,3,13,0,2
11.9681635,-1.3,La Nina,11.6735,2022-03-20,329.6228577,9.128472222,M1,2022,3,20,1,3
11.9681635,-1.3,La Nina,11.6735,2022-03-27,325.5705551,8.148809522,M1,2022,3,27,1,4
19.033106,-1.6,La Nina,11.384999,2022-04-03,336.2225632,8.72591857,M1,2022,4,3,0,1
19.033106,-1.6,La Nina,11.384999,2022-04-10,311.7098053,7.829861111,M1,2022,4,10,1,2
19.033106,-1.6,La Nina,11.384999,2022-04-17,293.113107,5.690367428,M1,2022,4,17,1,3
19.033106,-1.6,La Nina,11.384999,2022-04-24,327.8447994,9.23968254,M1,2022,4,24,1,4
2.0168054,-1.6,La Nina,11.182617,2022-05-01,327.095304,7.13015873,M1,2022,5,1,1,1
2.0168054,-1.6,La Nina,11.182617,2022-05-08,326.8062806,7.925694445,M1,2022,5,8,1,2
2.0168054,-1.6,La Nina,11.182617,2022-05-15,325.3379489,8.963789683,M1,2022,5,15,1,3
2.0168054,-1.6,La Nina,11.182617,2022-05-22,289.8034558,5.539781746,M1,2022,5,22,1,4
2.0168054,-1.6,La Nina,11.182617,2022-05-29,322.2473982,8.06199005,M1,2022,5,29,1,5
3.0405738,-1.9,La Nina,12.485833,2022-06-05,321.7083963,7.372591857,M1,2022,6,5,1,1
3.0405738,-1.9,La Nina,12.485833,2022-06-12,316.1984039,7.925944333,M1,2022,6,12,1,2
3.0405738,-1.9,La Nina,12.485833,2022-06-19,319.7526003,5.025948104,M1,2022,6,19,1,3
3.0405738,-1.9,La Nina,12.485833,2022-06-26,325.2327637,7.002579364,M1,2022,6,26,1,4
1.7473142,-2.2,La Nina,14.375626,2022-07-03,311.8664458,4.673752495,M1,2022,7,3,1,1
1.7473142,-2.2,La Nina,14.375626,2022-07-10,317.253074,6.496428572,M1,2022,7,10,1,2
1.7473142,-2.2,La Nina,14.375626,2022-07-17,327.3729757,8.589672294,M1,2022,7,17,1,3
1.7473142,-2.2,La Nina,14.375626,2022-07-24,317.9249442,4.197912525,M1,2022,7,24,1,4
1.7473142,-2.2,La Nina,14.375626,2022-07-31,313.0475963,4.186111111,M1,2022,7,31,1,5
4.2955637,-1.7,La Nina,15.964285,2022-08-07,327.2166219,5.958689176,M1,2022,8,7,1,1
4.2955637,-1.7,La Nina,15.964285,2022-08-14,322.9258556,5.784095428,M1,2022,8,14,1,2
4.2955637,-1.7,La Nina,15.964285,2022-08-21,327.1412663,4.461507937,M1,2022,8,21,1,3
4.2955637,-1.7,La Nina,15.964285,2022-08-28,312.6928295,5.72420635,M1,2022,8,28,1,4
2.842701,-1.7,La Nina,15.625,2022-09-04,317.0026533,4.352532274,M1,2022,9,4,1,1
2.842701,-1.7,La Nina,15.625,2022-09-11,322.0859922,5.283515393,M1,2022,9,11,1,2
2.842701,-1.7,La Nina,15.625,2022-09-18,116.9660412,5.740714995,M1,2022,9,18,0,3
2.842701,-1.7,La Nina,15.625,2022-09-25,323.7393262,5.771825397,M1,2022,9,25,1,4
1.5377169,-1.7,La Nina,15.050498,2022-10-02,322.3488451,5.758093346,M1,2022,10,2,1,1
1.5377169,-1.7,La Nina,15.050498,2022-10-09,330.7238993,4.186210318,M1,2022,10,9,0,2
1.5377169,-1.7,La Nina,15.050498,2022-10-16,327.3739727,4.432803181,M1,2022,10,16,1,3
1.5377169,-1.7,La Nina,15.050498,2022-10-23,333.8648579,7.208730159,M1,2022,10,23,0,4
1.5377169,-1.7,La Nina,15.050498,2022-10-30,329.1932726,5.424305556,M1,2022,10,30,1,5
1.6954663,-1.5,La Nina,12.719048,2022-11-06,309.3037827,4.941369048,M1,2022,11,6,1,1
1.6954663,-1.5,La Nina,12.719048,2022-11-13,353.8112898,5.516170635,M1,2022,11,13,0,2
1.6954663,-1.5,La Nina,12.719048,2022-11-20,27.38656105,4.562698412,M1,2022,11,20,0,3
1.6954663,-1.5,La Nina,12.719048,2022-11-27,349.1069478,5.774379345,M1,2022,11,27,0,4
1.0167081,-1.3,La Nina,12.214999,2022-12-04,158.5890368,4.296924603,M1,2022,12,4,0,1
1.0167081,-1.3,La Nina,12.214999,2022-12-11,26.72923689,5.081032771,M1,2022,12,11,0,2
1.0167081,-1.3,La Nina,12.214999,2022-12-18,9.724484918,3.322862823,M1,2022,12,18,0,3
1.0167081,-1.3,La Nina,12.214999,2022-12-25,200.4003082,5.469146825,M1,2022,12,25,0,4
2.116524,-1.1,La Nina,12.916072,2023-01-01,172.5604594,9.150943396,M1,2023,1,1,0,1
2.116524,-1.1,La Nina,12.916072,2023-01-08,174.966903,9.47718254,M1,2023,1,8,0,2
2.116524,-1.1,La Nina,12.916072,2023-01-15,325.7040597,6.902085402,M1,2023,1,15,1,3
2.116524,-1.1,La Nina,12.916072,2023-01-22,3.770292602,5.925396825,M1,2023,1,22,0,4
2.116524,-1.1,La Nina,12.916072,2023-01-29,70.28391187,5.718073486,M1,2023,1,29,0,5
3.1375375,-0.9,La Nina,12.253749,2023-02-05,331.1879962,6.599106256,M1,2023,2,5,0,1
3.1375375,-0.9,La Nina,12.253749,2023-02-12,2.611846056,7.580952383,M1,2023,2,12,0,2
3.1375375,-0.9,La Nina,12.253749,2023-02-19,330.9559606,6.499206349,M1,2023,2,19,0,3
3.1375375,-0.9,La Nina,12.253749,2023-02-26,294.608754,7.756107249,M1,2023,2,26,1,4
1.0969727,-0.8,La Nina,11.58625,2023-03-05,217.6320717,5.291559086,M1,2023,3,5,0,1
1.0969727,-0.8,La Nina,11.58625,2023-03-12,256.5949247,6.823412698,M1,2023,3,12,0,2
1.0969727,-0.8,La Nina,11.58625,2023-03-19,299.0254883,8.657398213,M1,2023,3,19,1,3
1.0969727,-0.8,La Nina,11.58625,2023-03-26,302.9854189,6.401884921,M1,2023,3,26,1,4
8.102544,-0.4,Neutral,10.798666,2023-04-02,326.3454538,7.628075397,M1,2023,4,2,1,1
8.102544,-0.4,Neutral,10.798666,2023-04-09,328.614007,8.034756703,M1,2023,4,9,1,2
8.102544,-0.4,Neutral,10.798666,2023-04-16,326.7411504,8.131944444,M1,2023,4,16,1,3
8.102544,-0.4,Neutral,10.798666,2023-04-23,316.0941892,5.302184707,M1,2023,4,23,1,4
8.102544,-0.4,Neutral,10.798666,2023-04-30,274.452698,5.634156821,M1,2023,4,30,0,5
0.57237524,-0.1,Neutral,13.050417,2023-05-07,315.6096312,5.971896723,M1,2023,5,7,1,1
0.57237524,-0.1,Neutral,13.050417,2023-05-14,316.6845017,6.999404762,M1,2023,5,14,1,2
0.57237524,-0.1,Neutral,13.050417,2023-05-21,293.4631367,4.458134921,M1,2023,5,21,1,3
0.57237524,-0.1,Neutral,13.050417,2023-05-28,307.6060908,5.596428572,M1,2023,5,28,1,4
2.689702,0.4,Neutral,14.081249,2023-06-04,267.9736937,3.980079681,M1,2023,6,4,0,1
2.689702,0.4,Neutral,14.081249,2023-06-11,235.2764518,2.843353174,M1,2023,6,11,0,2
2.689702,0.4,Neutral,14.081249,2023-06-18,313.4846364,7.30695134,M1,2023,6,18,1,3
2.689702,0.4,Neutral,14.081249,2023-06-25,320.7568764,7.28015873,M1,2023,6,25,1,4
11.090045,0.5,Neutral,13.943571,2023-07-02,268.2217015,3.721428571,M1,2023,7,2,0,1
11.090045,0.5,Neutral,13.943571,2023-07-09,326.8157529,8.131578944,M1,2023,7,9,1,2
11.090045,0.5,Neutral,13.943571,2023-07-16,316.7072263,6.155555554,M1,2023,7,16,1,3
11.090045,0.5,Neutral,13.943571,2023-07-23,318.2991006,7.45183714,M1,2023,7,23,1,4
11.090045,0.5,Neutral,13.943571,2023-07-30,320.7796473,6.622123016,M1,2023,7,30,1,5
0.9611956,0.5,Neutral,15.978749,2023-08-06,299.5622165,3.904662698,M1,2023,8,6,0,1
0.9611956,0.5,Neutral,15.978749,2023-08-13,266.8454409,1.972266401,M1,2023,8,13,0,2
0.9611956,0.5,Neutral,15.978749,2023-08-20,294.3323404,4.939583333,M1,2023,8,20,1,3
0.9611956,0.5,Neutral,15.978749,2023-08-27,322.2950704,7.00944334,M1,2023,8,27,1,4
0.77073246,0.7,El Nino,16.615356,2023-09-03,309.4820833,4.337313433,M1,2023,9,3,1,1
0.77073246,0.7,El Nino,16.615356,2023-09-10,315.3840695,5.383316783,M1,2023,9,10,1,2
0.77073246,0.7,El Nino,16.615356,2023-09-17,264.3629064,2.677644711,M1,2023,9,17,0,3
0.77073246,0.7,El Nino,16.615356,2023-09-24,320.5463998,6.129224652,M1,2023,9,24,1,4
1.5010917,0.5,Neutral,16.058529,2023-10-01,341.8692409,3.7027833,M1,2023,10,1,0,1
1.5010917,0.5,Neutral,16.058529,2023-10-08,318.4258261,5.169338677,M1,2023,10,8,1,2
1.5010917,0.5,Neutral,16.058529,2023-10-15,332.2795641,4.537462537,M1,2023,10,15,0,3
1.5010917,0.5,Neutral,16.058529,2023-10-22,324.0124802,6.700707786,M1,2023,10,22,1,4
1.5010917,0.5,Neutral,16.058529,2023-10-29,351.0645274,4.554108216,M1,2023,10,29,0,5
8.906906,0.9,El Nino,14.456249,2023-11-05,330.5780489,4.62037962,M1,2023,11,5,0,1
8.906906,0.9,El Nino,14.456249,2023-11-12,141.7825511,6.78742515,M1,2023,11,12,0,2
8.906906,0.9,El Nino,14.456249,2023-11-19,355.5256428,6.273224044,M1,2023,11,19,0,3
2.1295927,1.1,El Nino,14.57,NA,NA,NA,M1,NA,NA,NA,NA,NA
2.1547387,0.7,El Nino,13.944091,NA,NA,NA,M1,NA,NA,NA,NA,NA
5.486874,0.7,El Nino,NA,NA,NA,NA,M1,NA,NA,NA,NA,NA
0.58900005,0.2,Neutral,12.474999,2004-01-04,92.9305544,5.457582997,M2,2004,1,4,0,1
0.58900005,0.2,Neutral,12.474999,2004-01-11,55.80732804,3.591718007,M2,2004,1,11,0,2
0.58900005,0.2,Neutral,12.474999,2004-01-18,41.80402679,4.154271076,M2,2004,1,18,0,3
0.58900005,0.2,Neutral,12.474999,2004-01-25,339.1637203,5.532117992,M2,2004,1,25,0,4
1.4137498,0,Neutral,12.264167,2004-02-01,329.7112859,5.882043122,M2,2004,2,1,1,1
1.4137498,0,Neutral,12.264167,2004-02-08,60.44488227,4.154020124,M2,2004,2,8,0,2
1.4137498,0,Neutral,12.264167,2004-02-15,184.4009779,5.722299074,M2,2004,2,15,0,3
1.4137498,0,Neutral,12.264167,2004-02-22,210.2738622,6.121210832,M2,2004,2,22,0,4
1.4137498,0,Neutral,12.264167,2004-02-29,322.5334962,6.487093511,M2,2004,2,29,1,5
3.1076667,-0.4,Neutral,12.7809105,2004-03-07,328.9252548,4.687344563,M2,2004,3,7,1,1
3.1076667,-0.4,Neutral,12.7809105,2004-03-14,326.2996134,3.606173105,M2,2004,3,14,0,2
3.1076667,-0.4,Neutral,12.7809105,2004-03-21,303.5890068,5.408057162,M2,2004,3,21,1,3
3.1076667,-0.4,Neutral,12.7809105,2004-03-28,320.8496285,6.294525957,M2,2004,3,28,1,4
26.222763,-0.2,Neutral,12.219334,2004-04-04,312.1304373,5.758894751,M2,2004,4,4,1,1
26.222763,-0.2,Neutral,12.219334,2004-04-11,304.1463397,3.9221276,M2,2004,4,11,0,2
26.222763,-0.2,Neutral,12.219334,2004-04-18,269.0556835,4.79170475,M2,2004,4,18,0,3
26.222763,-0.2,Neutral,12.219334,2004-04-25,309.0483414,4.874880576,M2,2004,4,25,1,4
4.079722,-0.5,Neutral,12.749,2004-05-02,303.5816816,5.914017564,M2,2004,5,2,1,1
4.079722,-0.5,Neutral,12.749,2004-05-09,313.0118729,8.063556029,M2,2004,5,9,1,2
4.079722,-0.5,Neutral,12.749,2004-05-16,294.8408116,6.305923895,M2,2004,5,16,1,3
4.079722,-0.5,Neutral,12.749,2004-05-23,265.5073156,4.195503412,M2,2004,5,23,0,4
4.079722,-0.5,Neutral,12.749,2004-05-30,315.2168611,7.279026245,M2,2004,5,30,1,5
2.623625,-0.4,Neutral,12.588572,2004-06-06,298.8516521,7.631614107,M2,2004,6,6,1,1
2.623625,-0.4,Neutral,12.588572,2004-06-13,272.1213762,4.651964491,M2,2004,6,13,0,2
2.623625,-0.4,Neutral,12.588572,2004-06-20,305.2813825,7.53683316,M2,2004,6,20,1,3
2.623625,-0.4,Neutral,12.588572,2004-06-27,277.1132839,4.987677668,M2,2004,6,27,0,4
1.9530001,0.5,Neutral,14.315833,2004-07-04,229.9616692,4.24716426,M2,2004,7,4,0,1
1.9530001,0.5,Neutral,14.315833,2004-07-11,313.0366704,6.155959843,M2,2004,7,11,1,2
1.9530001,0.5,Neutral,14.315833,2004-07-18,293.950809,4.793324417,M2,2004,7,18,1,3
1.9530001,0.5,Neutral,14.315833,2004-07-25,257.7871409,3.058840238,M2,2004,7,25,0,4
0.56533337,0.8,El Nino,15.458889,2004-08-01,305.2863345,5.68422468,M2,2004,8,1,1,1
0.56533337,0.8,El Nino,15.458889,2004-08-08,275.0230766,3.510833475,M2,2004,8,8,0,2
0.56533337,0.8,El Nino,15.458889,2004-08-15,303.3005647,4.416446928,M2,2004,8,15,1,3
0.56533337,0.8,El Nino,15.458889,2004-08-22,284.94541829999997,4.054170973,M2,2004,8,22,1,4
0.56533337,0.8,El Nino,15.458889,2004-08-29,291.625306,3.965659159,M2,2004,8,29,0,5
3.0041502,0.6,El Nino,15.42077,2004-09-05,316.3439394,4.1300765,M2,2004,9,5,1,1
3.0041502,0.6,El Nino,15.42077,2004-09-12,310.3483675,5.569022664,M2,2004,9,12,1,2
3.0041502,0.6,El Nino,15.42077,2004-09-19,310.3789169,4.133016858,M2,2004,9,19,1,3
3.0041502,0.6,El Nino,15.42077,2004-09-26,289.1666204,3.526647116,M2,2004,9,26,0,4
1.099,0.4,Neutral,15.525,2004-10-03,320.5416281,4.386032012,M2,2004,10,3,1,1
1.099,0.4,Neutral,15.525,2004-10-10,320.6361952,3.452045388,M2,2004,10,10,0,2
1.099,0.4,Neutral,15.525,2004-10-17,203.7390991,4.86259943,M2,2004,10,17,0,3
1.099,0.4,Neutral,15.525,2004-10-24,310.7523355,5.397159256,M2,2004,10,24,1,4
1.099,0.4,Neutral,15.525,2004-10-31,16.04551909,5.475299751,M2,2004,10,31,0,5
0.99927783,0.6,El Nino,14.608463,2004-11-07,258.7334283,4.258566979,M2,2004,11,7,0,1
